type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0137263,-0.0944561,0.932241,0.00477735,-0.0124157,0.0105755,0.999856,1541955754,185033391,1541955754,200792662
Mocap,-0.0137205,-0.0944662,0.932235,0.00476407,-0.0124166,0.0106375,0.999855,1541955754,195899557,1541955754,210949662
Mocap,-0.0137222,-0.0944587,0.932231,0.00471869,-0.0124397,0.0106282,0.999855,1541955754,205022299,1541955754,220794662
Mocap,-0.0137209,-0.094468,0.932219,0.0047046,-0.0125085,0.0106991,0.999853,1541955754,215204265,1541955754,230845662
Mocap,-0.0137202,-0.0944732,0.932221,0.00469873,-0.012478,0.0106992,0.999854,1541955754,225382770,1541955754,240796662
Mocap,-0.0137171,-0.0944674,0.932228,0.00473479,-0.0124452,0.0106589,0.999855,1541955754,235144666,1541955754,250954662
Mocap,-0.0137127,-0.0944564,0.932233,0.00467753,-0.0124702,0.010657,0.999855,1541955754,245274932,1541955754,260793662
Mocap,-0.0137154,-0.0944544,0.932233,0.00476799,-0.0124342,0.0105581,0.999856,1541955754,256044568,1541955754,270950662
Mocap,-0.013718,-0.0944713,0.932238,0.00469639,-0.0124477,0.0106952,0.999854,1541955754,265909303,1541955754,280797662
Mocap,-0.0137237,-0.0944723,0.932229,0.00473668,-0.0124433,0.0106692,0.999854,1541955754,275156853,1541955754,290946662
Mocap,-0.0137198,-0.0944564,0.932224,0.00472846,-0.0124535,0.0106268,0.999855,1541955754,285356290,1541955754,300807662
Mocap,-0.0137185,-0.0944574,0.932218,0.00471639,-0.012486,0.0106216,0.999855,1541955754,295448171,1541955754,310863662
Mocap,-0.0137179,-0.0944596,0.932218,0.0047342,-0.0125043,0.0106635,0.999854,1541955754,305625130,1541955754,320835662
Mocap,-0.0137123,-0.094458,0.932225,0.00472232,-0.0124918,0.0106478,0.999854,1541955754,314980017,1541955754,330896662
Mocap,-0.0137243,-0.0944583,0.932231,0.00469894,-0.0124448,0.0106396,0.999855,1541955754,324573302,1541955754,340863662
Mocap,-0.0137146,-0.0944508,0.932236,0.00474718,-0.012429,0.0105901,0.999855,1541955754,335220158,1541955754,350926662
Mocap,-0.0137171,-0.0944507,0.932225,0.00472518,-0.0125287,0.0106129,0.999854,1541955754,345484278,1541955754,360884662
Mocap,-0.0137167,-0.0944668,0.932222,0.00466955,-0.0125205,0.0107232,0.999853,1541955754,355387957,1541955754,371122662
Mocap,-0.0137248,-0.0944634,0.932219,0.00475918,-0.0124554,0.0105935,0.999855,1541955754,365845264,1541955754,380911662
Mocap,-0.0137178,-0.0944621,0.932226,0.00473843,-0.0124595,0.0106484,0.999854,1541955754,375358553,1541955754,391178662
Mocap,-0.013721,-0.0944734,0.932221,0.00466412,-0.0124892,0.0106937,0.999854,1541955754,385091531,1541955754,400973662
Mocap,-0.0137249,-0.0944728,0.93223,0.00472661,-0.0124423,0.0107489,0.999854,1541955754,395290328,1541955754,411221662
Mocap,-0.0137178,-0.0944595,0.932225,0.00468142,-0.0125042,0.010707,0.999854,1541955754,405865267,1541955754,420986662
Mocap,-0.0137181,-0.0944663,0.932238,0.00476161,-0.0123997,0.0106833,0.999855,1541955754,415487202,1541955754,431035662
Mocap,-0.0137238,-0.0944588,0.93223,0.00473058,-0.0124661,0.0106275,0.999855,1541955754,425347646,1541955754,441045662
Mocap,-0.0137184,-0.0944611,0.932217,0.00471587,-0.0125449,0.0107058,0.999853,1541955754,435173424,1541955754,451292662
Mocap,-0.0137179,-0.0944574,0.932222,0.00473623,-0.0124554,0.0105982,0.999855,1541955754,444889095,1541955754,461065662
Mocap,-0.0137171,-0.0944605,0.932221,0.00469656,-0.0124717,0.0106672,0.999854,1541955754,455384010,1541955754,471294662
Mocap,-0.0137184,-0.0944657,0.932226,0.00473526,-0.0124356,0.0106505,0.999855,1541955754,466051070,1541955754,481067662
Mocap,-0.0137256,-0.0944678,0.932218,0.00476373,-0.0124572,0.0106672,0.999854,1541955754,475980096,1541955754,491117662
