type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0310763,-0.132154,0.9318,0.00283845,-0.0116071,0.0641871,0.997866,1541955886,258557013,1541955886,281199906
Mocap,-0.0310677,-0.132156,0.931783,0.0028503,-0.0117176,0.0645386,0.997842,1541955886,269264054,1541955886,290896906
Mocap,-0.0310762,-0.132159,0.931795,0.00276315,-0.0117228,0.0643791,0.997853,1541955886,279497712,1541955886,300920906
Mocap,-0.0310801,-0.132166,0.9318,0.00282705,-0.0116027,0.0642437,0.997863,1541955886,289823326,1541955886,310897906
Mocap,-0.0310512,-0.132162,0.931786,0.00279944,-0.0117297,0.0645188,0.997844,1541955886,299536396,1541955886,320950906
Mocap,-0.0310773,-0.132146,0.931799,0.00280328,-0.0117228,0.0643775,0.997853,1541955886,309345729,1541955886,330896906
Mocap,-0.0310746,-0.132152,0.931801,0.0027644,-0.0117099,0.0644275,0.99785,1541955886,319409922,1541955886,340952906
Mocap,-0.0310763,-0.132148,0.931797,0.00277541,-0.0117182,0.0643819,0.997853,1541955886,329114857,1541955886,350911906
Mocap,-0.0310803,-0.132153,0.931804,0.00275068,-0.0116633,0.0643743,0.997854,1541955886,339306803,1541955886,360958906
Mocap,-0.0310767,-0.132161,0.931801,0.00281864,-0.0116059,0.064207,0.997865,1541955886,349640803,1541955886,370895906
Mocap,-0.0310822,-0.132147,0.9318,0.00276254,-0.0117015,0.0643644,0.997854,1541955886,359338848,1541955886,380922906
Mocap,-0.0310805,-0.132152,0.931798,0.00285874,-0.0116264,0.0641851,0.997866,1541955886,369362008,1541955886,390902906
Mocap,-0.031088,-0.132153,0.931804,0.00280666,-0.011726,0.0643805,0.997853,1541955886,379144757,1541955886,400919906
Mocap,-0.0310865,-0.132153,0.931798,0.00276021,-0.0116889,0.0643576,0.997855,1541955886,389450907,1541955886,410907906
Mocap,-0.0310848,-0.132145,0.931793,0.00280096,-0.0117009,0.0643406,0.997855,1541955886,399262573,1541955886,420996906
Mocap,-0.0310946,-0.132154,0.931798,0.00283527,-0.0115579,0.0641712,0.997868,1541955886,410031293,1541955886,430936906
Mocap,-0.031082,-0.132172,0.931799,0.00279638,-0.0115893,0.064209,0.997865,1541955886,419814434,1541955886,441165906
Mocap,-0.0310773,-0.132157,0.931804,0.00283231,-0.0116194,0.0641611,0.997868,1541955886,429473035,1541955886,450943906
Mocap,-0.0310785,-0.132143,0.931816,0.00277134,-0.0116865,0.0643213,0.997857,1541955886,439450608,1541955886,461153906
Mocap,-0.0310818,-0.132146,0.931811,0.0027751,-0.0116808,0.0643603,0.997855,1541955886,449056580,1541955886,470912906
Mocap,-0.0310873,-0.13215,0.931804,0.00278315,-0.011685,0.0643494,0.997855,1541955886,459453008,1541955886,481150906
Mocap,-0.0310771,-0.132156,0.931796,0.00277996,-0.0117061,0.0643703,0.997854,1541955886,470203779,1541955886,490956906
Mocap,-0.0310806,-0.132163,0.931796,0.00284894,-0.0116196,0.0641464,0.997869,1541955886,479085175,1541955886,500998906
Mocap,-0.0310865,-0.132127,0.9318,0.00294497,-0.0115894,0.0645668,0.997842,1541955886,489568339,1541955886,510957906
Mocap,-0.0310752,-0.132142,0.931809,0.0027651,-0.0116719,0.064374,0.997854,1541955886,499805346,1541955886,521004906
