type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0430942,-0.0217928,1.00081,-0.000650479,-0.0120905,-0.0736393,0.997211,1540497792,555064459,1540497792,586978377
Mocap,0.043104,-0.021794,1.00081,-0.000629122,-0.0122468,-0.0735979,0.997213,1540497792,575152802,1540497792,606966377
Mocap,0.0430827,-0.0218113,1.00081,-0.000660217,-0.0121508,-0.0735521,0.997217,1540497792,594992866,1540497792,627102377
Mocap,0.0430978,-0.0217973,1.00081,-0.000659522,-0.0122019,-0.0736566,0.997209,1540497792,615356152,1540497792,647086377
Mocap,0.043114,-0.0217829,1.00083,-0.000681658,-0.0121051,-0.0736046,0.997214,1540497792,635334232,1540497792,667096377
Mocap,0.0431181,-0.0217833,1.00084,-0.000728945,-0.0120795,-0.0735563,0.997218,1540497792,654863801,1540497792,687140377
Mocap,0.0430666,-0.0218169,1.00071,-0.000666304,-0.0126655,-0.0734114,0.997221,1540497792,674902453,1540497792,707185377
Mocap,0.0430924,-0.0217976,1.00073,-0.000715617,-0.012529,-0.0734903,0.997217,1540497792,695183787,1540497792,727199377
Mocap,0.0430959,-0.0218046,1.00081,-0.000627859,-0.0120543,-0.0736539,0.997211,1540497792,704874451,1540497792,737223377
Mocap,0.0431085,-0.0218069,1.00073,-0.00071203,-0.0125558,-0.0734432,0.99722,1540497792,715144671,1540497792,746292377
Mocap,0.0431191,-0.0217893,1.00083,-0.000728355,-0.0121075,-0.0734998,0.997221,1540497792,734554155,1540497792,766523377
Mocap,0.0431271,-0.0217875,1.00082,-0.000668708,-0.0120152,-0.0736446,0.997212,1540497792,754745812,1540497792,787308377
Mocap,0.0431077,-0.0218371,1.00071,-0.000601866,-0.0124126,-0.0733323,0.99723,1540497792,775039685,1540497792,806738377
Mocap,0.0430967,-0.0217878,1.00082,-0.000675887,-0.0121872,-0.0736926,0.997206,1540497792,794954927,1540497792,818455377
Mocap,0.043118,-0.0218044,1.00082,-0.000635272,-0.0119975,-0.0734507,0.997226,1540497792,805042590,1540497792,828401377
Mocap,0.0430904,-0.0218159,1.00081,-0.000599706,-0.012189,-0.0735535,0.997217,1540497792,815449130,1540497792,846734998
Mocap,0.0431027,-0.0217768,1.00081,-0.000646485,-0.0121628,-0.0737192,0.997205,1540497792,834991685,1540497792,866587998
Mocap,0.0431247,-0.0217891,1.00082,-0.000707499,-0.0120073,-0.0735898,0.997216,1540497792,854777029,1540497792,886745998
Mocap,0.043096,-0.0218083,1.00082,-0.000607855,-0.0121538,-0.073604,0.997213,1540497792,874997120,1540497792,906833998
Mocap,0.0431062,-0.0217909,1.00083,-0.000656366,-0.0121619,-0.0736199,0.997212,1540497792,895090405,1540497792,927513998
Mocap,0.0431213,-0.0217889,1.00081,-0.000665969,-0.0120716,-0.0735833,0.997216,1540497792,915454803,1540497792,947568998
Mocap,0.0430995,-0.0217847,1.00081,-0.000651349,-0.0121552,-0.0736885,0.997207,1540497792,935592507,1540497792,966802998
Mocap,0.04309,-0.0217795,1.00082,-0.000625986,-0.0121966,-0.0736458,0.99721,1540497792,955056649,1540497792,986857998
Mocap,0.043117,-0.0217747,1.00082,-0.000653932,-0.0121335,-0.0735871,0.997215,1540497792,975085768,1540497793,6831998
Mocap,0.0431039,-0.021818,1.00081,-0.000544285,-0.0120312,-0.0735961,0.997215,1540497792,995028001,1540497793,27694998
Mocap,0.0431187,-0.0217953,1.00081,-0.000695605,-0.0120187,-0.0734954,0.997223,1540497793,15764289,1540497793,47751998
Mocap,0.0430879,-0.0217836,1.00082,-0.000647376,-0.0121531,-0.0736273,0.997212,1540497793,35694910,1540497793,66765998
Mocap,0.0430893,-0.021805,1.00082,-0.000636346,-0.0121893,-0.0735437,0.997217,1540497793,54651485,1540497793,87001998
Mocap,0.0431109,-0.0218004,1.00081,-0.000575702,-0.0119854,-0.0737143,0.997207,1540497793,75258995,1540497793,106884998
Mocap,0.0430973,-0.0218278,1.0007,-0.000707369,-0.0125162,-0.0734247,0.997222,1540497793,95112526,1540497793,127078998
Mocap,0.0430836,-0.0218238,1.00073,-0.000648691,-0.0125421,-0.0733665,0.997226,1540497793,115308713,1540497793,147208998
Mocap,0.0431006,-0.0217987,1.00081,-0.000675175,-0.0121834,-0.0735843,0.997214,1540497793,135499218,1540497793,166943998
Mocap,0.0431145,-0.0217894,1.00083,-0.000699546,-0.0121124,-0.0735422,0.997218,1540497793,155077727,1540497793,186994998
Mocap,0.0431143,-0.0217706,1.00082,-0.000769093,-0.0120501,-0.0736187,0.997213,1540497793,175185313,1540497793,207043998
Mocap,0.0430866,-0.021832,1.00081,-0.000567423,-0.0120817,-0.0735814,0.997216,1540497793,195264386,1540497793,227163998
Mocap,0.0431083,-0.021781,1.00083,-0.000674641,-0.012157,-0.0736925,0.997207,1540497793,215441539,1540497793,247358998
Mocap,0.0431373,-0.021772,1.00083,-0.000727739,-0.0120375,-0.0736113,0.997214,1540497793,225406365,1540497793,257100998
Mocap,0.0430888,-0.0218041,1.00081,-0.000625671,-0.0122077,-0.0736113,0.997212,1540497793,235609320,1540497793,267124998
Mocap,0.043069,-0.0218331,1.00072,-0.000615549,-0.0126518,-0.0734489,0.997219,1540497793,245218486,1540497793,277256998
Mocap,0.0431013,-0.0218086,1.00081,-0.000663967,-0.012172,-0.0735488,0.997217,1540497793,255131029,1540497793,278335998
Mocap,0.0431255,-0.0217664,1.00083,-0.00076813,-0.0120484,-0.0736377,0.997212,1540497793,265497072,1540497793,288275998
Mocap,0.0430952,-0.0217779,1.00082,-0.000665265,-0.012111,-0.0736345,0.997212,1540497793,274936471,1540497793,307193998
Mocap,0.0431021,-0.0218137,1.00073,-0.000720889,-0.0125756,-0.073366,0.997226,1540497793,285317069,1540497793,317291998
Mocap,0.0430683,-0.0218381,1.00072,-0.000657192,-0.0126849,-0.0734097,0.997221,1540497793,295197224,1540497793,327232998
Mocap,0.0431295,-0.0217755,1.00082,-0.000718199,-0.0119672,-0.0736935,0.997209,1540497793,315190898,1540497793,338346998
Mocap,0.0430974,-0.0217893,1.00081,-0.000646798,-0.0121459,-0.0737023,0.997206,1540497793,325298165,1540497793,348307998
Mocap,0.0431084,-0.0218031,1.00082,-0.000676106,-0.0121388,-0.0735584,0.997217,1540497793,335409816,1540497793,367330998
Mocap,0.0430916,-0.0217981,1.0008,-0.000612137,-0.0121841,-0.0736742,0.997208,1540497793,355349433,1540497793,378356998
Mocap,0.0431348,-0.0217836,1.00084,-0.00081414,-0.0120533,-0.073529,0.99722,1540497793,365796646,1540497793,388361998
Mocap,0.0431264,-0.0217787,1.00083,-0.000742257,-0.0119038,-0.0735418,0.997221,1540497793,375389319,1540497793,406802998
Mocap,0.0431047,-0.0218281,1.00081,-0.000638313,-0.0120122,-0.0734774,0.997224,1540497793,395043841,1540497793,427405998
Mocap,0.0430871,-0.021797,1.00081,-0.000635614,-0.0121469,-0.0736896,0.997207,1540497793,405436812,1540497793,436863998
Mocap,0.0431287,-0.021767,1.00084,-0.00072636,-0.0120548,-0.0735745,0.997217,1540497793,415349607,1540497793,447438998
Mocap,0.0431293,-0.0217754,1.00083,-0.000686626,-0.0119708,-0.0736985,0.997208,1540497793,425112423,1540497793,457459998
Mocap,0.0430855,-0.021825,1.00073,-0.00072904,-0.0125637,-0.0733939,0.997224,1540497793,435316278,1540497793,467476998
Mocap,0.0430872,-0.0218187,1.00081,-0.00059957,-0.0121179,-0.0736782,0.997208,1540497793,445365767,1540497793,477492998
Mocap,0.0430801,-0.0218154,1.00073,-0.000621175,-0.0125281,-0.0735965,0.997209,1540497793,455294266,1540497793,486768998
